    ,mean_accuracy_rank ,mean_accuracy      ,mean_val_loss_rank ,mean_val_loss      ,mean_train_score_rank ,mean_train_score   ,mean_train_loss_rank ,mean_train_loss    ,trial0_val_score   ,trial0_val_loss        ,trial0_accuracy    ,trial0_train_score ,trial0_train_loss     ,trial0_best_epoch ,trial1_val_score   ,trial1_val_loss     ,trial1_accuracy    ,trial1_train_score ,trial1_train_loss     ,trial1_best_epoch ,trial2_val_score   ,trial2_val_loss       ,trial2_accuracy    ,trial2_train_score ,trial2_train_loss     ,trial2_best_epoch ,trial3_val_score   ,trial3_val_loss       ,trial3_accuracy    ,trial3_train_score ,trial3_train_loss     ,trial3_best_epoch ,trial4_val_score   ,trial4_val_loss        ,trial4_accuracy    ,trial4_train_score ,trial4_train_loss      ,trial4_best_epoch ,params
  0 ,                 1 ,1.0                ,                 3 ,0.0005581122936971 ,                  208 ,1.0                ,                   1 ,0.0002146739006602 ,1.0                ,0.0015742046239515     ,1.0                ,1.0                ,0.0002234797758757    ,               99 ,1.0                ,0.0002467644009166  ,1.0                ,1.0                ,0.0002158102156374    ,               99 ,1.0                ,0.0002483058344691    ,1.0                ,1.0                ,0.0001978449638897    ,               99 ,1.0                ,0.000372398077084     ,1.0                ,1.0                ,0.000259783899767     ,               99 ,1.0                ,0.0003488885320643     ,1.0                ,1.0                ,0.0001764506481311     ,               99 ,"{""activation_hidden"": ""tanh"", ""activation_out"": ""tanh"", ""alpha"": 0.9, ""batch_size"": 8, ""classification"": true, ""early_stopping"": false, ""epochs"": 100, ""evaluation_metric"": ""accuracy"", ""hidden_layer_sizes"": [4], ""lambd"": 0, ""learning_rate"": ""fixed"", ""learning_rate_init"": 0.05, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-06, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_criteria_on_loss"": true, ""stopping_patience"": 30, ""tol"": 1e-06, ""verbose"": false, ""weights_bound"": 0.7, ""weights_dist"": ""uniform""}"
  1 ,                 1 ,1.0                ,                 7 ,0.0021058093601302 ,                  208 ,1.0                ,                  11 ,0.0015994823439748 ,1.0                ,0.0018379818537949     ,1.0                ,1.0                ,0.0013889027197977    ,               99 ,1.0                ,0.0016332202251387  ,1.0                ,1.0                ,0.0014177866164237    ,               99 ,1.0                ,0.0024497593904436    ,1.0                ,1.0                ,0.0017522784798527    ,               99 ,1.0                ,0.0028530203182759    ,1.0                ,1.0                ,0.0019574191919129    ,               99 ,1.0                ,0.0017550650129981     ,1.0                ,1.0                ,0.0014810247118869     ,               99 ,"{""activation_hidden"": ""logistic"", ""activation_out"": ""tanh"", ""alpha"": 0.9, ""batch_size"": 1, ""classification"": true, ""early_stopping"": false, ""epochs"": 100, ""evaluation_metric"": ""accuracy"", ""hidden_layer_sizes"": [4], ""lambd"": 0, ""learning_rate"": ""fixed"", ""learning_rate_init"": 0.005, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-06, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_criteria_on_loss"": true, ""stopping_patience"": 30, ""tol"": 1e-06, ""verbose"": false, ""weights_bound"": 0.7, ""weights_dist"": ""uniform""}"
  2 ,                 1 ,1.0                ,                 5 ,0.0007732491838235 ,                  208 ,1.0                ,                   5 ,0.0006229246409477 ,1.0                ,0.0008231199100787     ,1.0                ,1.0                ,0.0006289374052884    ,               99 ,1.0                ,0.0007309889544031  ,1.0                ,1.0                ,0.0006141674689166    ,               99 ,1.0                ,0.0007117236179271    ,1.0                ,1.0                ,0.0006051908503287    ,               99 ,1.0                ,0.0007195558623175    ,1.0                ,1.0                ,0.0006084653198452    ,               99 ,1.0                ,0.0008808575743911     ,1.0                ,1.0                ,0.0006578621603597     ,               99 ,"{""activation_hidden"": ""logistic"", ""activation_out"": ""tanh"", ""alpha"": 0.9, ""batch_size"": 1, ""classification"": true, ""early_stopping"": false, ""epochs"": 100, ""evaluation_metric"": ""accuracy"", ""hidden_layer_sizes"": [4], ""lambd"": 0, ""learning_rate"": ""fixed"", ""learning_rate_init"": 0.01, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-06, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_criteria_on_loss"": true, ""stopping_patience"": 30, ""tol"": 1e-06, ""verbose"": false, ""weights_bound"": 0.7, ""weights_dist"": ""uniform""}"
  3 ,                 1 ,1.0                ,                 2 ,0.0004733850014751 ,                  208 ,1.0                ,                   3 ,0.0003973514245648 ,1.0                ,0.0003802542921861     ,1.0                ,1.0                ,0.0003339968676821    ,               99 ,1.0                ,0.0005490975744608  ,1.0                ,1.0                ,0.0004587925021702    ,               99 ,1.0                ,0.0005250483028741    ,1.0                ,1.0                ,0.0004266767345522    ,               99 ,1.0                ,0.0003968241781535    ,1.0                ,1.0                ,0.0003412059245018    ,               99 ,1.0                ,0.0005157006597011     ,1.0                ,1.0                ,0.0004260850939175     ,               99 ,"{""activation_hidden"": ""logistic"", ""activation_out"": ""logistic"", ""alpha"": 0.9, ""batch_size"": 1, ""classification"": true, ""early_stopping"": false, ""epochs"": 100, ""evaluation_metric"": ""accuracy"", ""hidden_layer_sizes"": [4], ""lambd"": 0, ""learning_rate"": ""fixed"", ""learning_rate_init"": 0.05, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-06, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_criteria_on_loss"": true, ""stopping_patience"": 30, ""tol"": 1e-06, ""verbose"": false, ""weights_bound"": 0.7, ""weights_dist"": ""uniform""}"
  4 ,                 1 ,1.0                ,                 4 ,0.0007324022196799 ,                  208 ,1.0                ,                   6 ,0.0006335252094606 ,1.0                ,0.0007078413242963     ,1.0                ,1.0                ,0.000617955009939     ,               99 ,1.0                ,0.0007214258808164  ,1.0                ,1.0                ,0.0006171143168493    ,               99 ,1.0                ,0.0007536244477454    ,1.0                ,1.0                ,0.0006528496232295    ,               99 ,1.0                ,0.0007601752197479    ,1.0                ,1.0                ,0.0006501253813594    ,               99 ,1.0                ,0.0007189442257935     ,1.0                ,1.0                ,0.0006295817159255     ,               99 ,"{""activation_hidden"": ""logistic"", ""activation_out"": ""tanh"", ""alpha"": 0.9, ""batch_size"": 1, ""classification"": true, ""early_stopping"": false, ""epochs"": 100, ""evaluation_metric"": ""accuracy"", ""hidden_layer_sizes"": [2], ""lambd"": 0, ""learning_rate"": ""fixed"", ""learning_rate_init"": 0.01, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-06, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_criteria_on_loss"": true, ""stopping_patience"": 30, ""tol"": 1e-06, ""verbose"": false, ""weights_bound"": 0.7, ""weights_dist"": ""uniform""}"
  5 ,                 1 ,1.0                ,                 6 ,0.0014870093689343 ,                  208 ,1.0                ,                   9 ,0.0010755778698979 ,1.0                ,0.0015116864247001     ,1.0                ,1.0                ,0.0010830101742619    ,               99 ,1.0                ,0.0014150029418999  ,1.0                ,1.0                ,0.001142320930783     ,               99 ,1.0                ,0.0013487285884545    ,1.0                ,1.0                ,0.0010184973142376    ,               99 ,1.0                ,0.0015213347499385    ,1.0                ,1.0                ,0.0009872237376898    ,               99 ,1.0                ,0.0016382941396783     ,1.0                ,1.0                ,0.0011468371925172     ,               99 ,"{""activation_hidden"": ""logistic"", ""activation_out"": ""tanh"", ""alpha"": 0.9, ""batch_size"": 8, ""classification"": true, ""early_stopping"": false, ""epochs"": 100, ""evaluation_metric"": ""accuracy"", ""hidden_layer_sizes"": [4], ""lambd"": 0, ""learning_rate"": ""fixed"", ""learning_rate_init"": 0.05, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-06, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_criteria_on_loss"": true, ""stopping_patience"": 30, ""tol"": 1e-06, ""verbose"": false, ""weights_bound"": 0.7, ""weights_dist"": ""uniform""}"
  6 ,                 1 ,1.0                ,                10 ,0.004464316401202  ,                  208 ,1.0                ,                  14 ,0.002530061169868  ,1.0                ,0.0018439872839777     ,1.0                ,1.0                ,0.0015424303050458    ,               99 ,1.0                ,0.0024487787677346  ,1.0                ,1.0                ,0.0016428394298353    ,               99 ,1.0                ,0.0025834150481744    ,1.0                ,1.0                ,0.0016698911938911    ,               99 ,1.0                ,0.0029312150508729    ,1.0                ,1.0                ,0.0017421102246048    ,               99 ,1.0                ,0.0125141858552503     ,1.0                ,1.0                ,0.006053034695963      ,               99 ,"{""activation_hidden"": ""tanh"", ""activation_out"": ""tanh"", ""alpha"": 0.9, ""batch_size"": 8, ""classification"": true, ""early_stopping"": false, ""epochs"": 100, ""evaluation_metric"": ""accuracy"", ""hidden_layer_sizes"": [4], ""lambd"": 0, ""learning_rate"": ""fixed"", ""learning_rate_init"": 0.01, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-06, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_criteria_on_loss"": true, ""stopping_patience"": 30, ""tol"": 1e-06, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
  7 ,                 1 ,1.0                ,                 1 ,0.0004360526307946 ,                  208 ,1.0                ,                   2 ,0.0003262050411174 ,1.0                ,0.0003357311657705     ,1.0                ,1.0                ,0.0002917633702333    ,               99 ,1.0                ,0.0004228498657734  ,1.0                ,1.0                ,0.0003267922447501    ,               99 ,1.0                ,0.0003946843588309    ,1.0                ,1.0                ,0.000311394159164     ,               99 ,1.0                ,0.0004268784045385    ,1.0                ,1.0                ,0.0003138987294016    ,               99 ,1.0                ,0.0006001193590595     ,1.0                ,1.0                ,0.0003871767020383     ,               99 ,"{""activation_hidden"": ""tanh"", ""activation_out"": ""tanh"", ""alpha"": 0.9, ""batch_size"": 1, ""classification"": true, ""early_stopping"": false, ""epochs"": 100, ""evaluation_metric"": ""accuracy"", ""hidden_layer_sizes"": [4], ""lambd"": 0, ""learning_rate"": ""fixed"", ""learning_rate_init"": 0.005, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-06, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_criteria_on_loss"": true, ""stopping_patience"": 30, ""tol"": 1e-06, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
  8 ,                 1 ,1.0                ,                 9 ,0.003839914655604  ,                  208 ,1.0                ,                  15 ,0.0029350287054978 ,1.0                ,0.0045949133340381     ,1.0                ,1.0                ,0.0033860327088383    ,               99 ,1.0                ,0.0034834625486194  ,1.0                ,1.0                ,0.0027395253590269    ,               99 ,1.0                ,0.0037457914029542    ,1.0                ,1.0                ,0.0030079974685872    ,               99 ,1.0                ,0.0031618804206134    ,1.0                ,1.0                ,0.0026448830549539    ,               99 ,1.0                ,0.004213525571795      ,1.0                ,1.0                ,0.0028967049360826     ,               99 ,"{""activation_hidden"": ""logistic"", ""activation_out"": ""tanh"", ""alpha"": 0.9, ""batch_size"": 16, ""classification"": true, ""early_stopping"": false, ""epochs"": 100, ""evaluation_metric"": ""accuracy"", ""hidden_layer_sizes"": [4], ""lambd"": 0, ""learning_rate"": ""fixed"", ""learning_rate_init"": 0.05, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-06, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_criteria_on_loss"": true, ""stopping_patience"": 30, ""tol"": 1e-06, ""verbose"": false, ""weights_bound"": 0.7, ""weights_dist"": ""uniform""}"
  9 ,                 2 ,0.998148148148148  ,                11 ,0.0068325005055902 ,                  208 ,1.0                ,                   4 ,0.000592696984962  ,1.0                ,0.0005322931282864     ,1.0                ,1.0                ,0.0004072276357771    ,               99 ,0.9907407407407408 ,0.031393072546858   ,0.9907407407407408 ,1.0                ,0.0010865087964557    ,               99 ,1.0                ,0.0011094776304201    ,1.0                ,1.0                ,0.0006306455441042    ,               99 ,1.0                ,0.0005374806956088    ,1.0                ,1.0                ,0.0003885847591659    ,               99 ,1.0                ,0.0005901785267774     ,1.0                ,1.0                ,0.0004505181893072     ,               99 ,"{""activation_hidden"": ""tanh"", ""activation_out"": ""tanh"", ""alpha"": 0.9, ""batch_size"": 16, ""classification"": true, ""early_stopping"": false, ""epochs"": 100, ""evaluation_metric"": ""accuracy"", ""hidden_layer_sizes"": [4], ""lambd"": 0, ""learning_rate"": ""fixed"", ""learning_rate_init"": 0.05, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-06, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_criteria_on_loss"": true, ""stopping_patience"": 30, ""tol"": 1e-06, ""verbose"": false, ""weights_bound"": 0.7, ""weights_dist"": ""uniform""}"
